Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
  Oh I'm sorry about it do not be sad yourself there is nothing important in the world to grieve about it,0,0,0,0,0,0,1,0,1,0,0
  oh yeah I HATE the air raid and I don't like the OregonBaylor offense and I'm not a fan of the ole miss one either,1,0,1,0,0,0,0,0,0,0,0
  old rich white religious guy supports republicans Not shocking at all,0,0,1,0,0,0,0,0,0,0,0
  On PHP54  and though the Kardashian stuff goes over my head you're both hilarious like gleeful little boys   _emoj_joy_   _emoj_joy_ ,0,0,0,0,1,1,0,0,0,0,0
  put so much artefact points into fury and cant raid literally wasted month of my life Thanks blizzard,1,0,1,0,0,0,0,0,0,0,0
  rejoicing over someone's sadness is bad but when Karma  is cencerned then definitely some people deserve it,1,0,1,0,0,0,0,0,1,0,0
  sadly not  One less hour drinking time   _emoj_cry_   _emoj_beers_ ,0,0,0,0,0,0,0,0,1,0,0
  SAME I always say it was the best time of my life I closed my store down and it was so depressing,0,0,0,0,0,0,0,0,1,0,0
  she has stayed off the block almost all season got out people that were good for her game but no one seemed,0,1,1,0,0,0,0,0,0,0,0
  she is terrific at her job where is she headed I missed that,0,1,0,0,0,0,0,0,0,0,0
  shot by black police woman Typical looney toon thinking Hillary divide  chaos,1,0,1,0,0,0,0,0,0,0,0
  so badSlash prices or send them to refugee camps like team gear after they lose championships ,1,0,1,0,0,0,0,0,0,0,0
  so badSlash prices or send them to refugee camps like team gear after they lose championships awful,1,0,1,0,0,0,0,0,1,0,0
  So much animosity towards Loki who is fighting the same battle as you Surely not the best use of energy,0,0,0,0,0,0,1,0,0,0,0
  So sadden  Spunky a beautiful dog A sad story a lovely happy An loved dog  Play little one have fun you are so loved,0,0,0,0,1,1,1,0,1,0,0
  specific amp intentional way And part of that intention is to provoke conversation around systemic racism towards blacks,1,0,1,0,0,0,0,0,0,0,0
  Start mournful then kick into major key in last verse where good guys win Or just change words in existing song,0,0,0,0,0,0,0,1,1,0,0
  still bitter about last night lads   _emoj_joy_ ,1,0,0,0,0,1,0,0,0,0,0
  taking out his feelings on Kei unfairly His lips form a frown as he tries to walk away,1,0,1,0,0,0,0,0,1,0,0
  tell that to your bodies cheering on the deaths of black people by cops their fear is killing us,1,0,1,1,0,0,0,1,1,0,0
  Thank you for saying what others are afraid to say Carl Big fan,0,0,0,0,1,1,1,0,0,0,0
  Thank you so much Gloria You're so sweet and thoughtful You just made my day more joyful I love you too   _emoj_blush_   _emoj_heart__emoj_heart_ ,0,0,0,0,1,1,0,0,0,0,0
  that was neither intelligent definitive or useful shall I name call or would you like to expand on how I have offend you ,1,0,1,0,0,0,0,0,1,0,0
  That'll be gosh darn terrific if they only check the brown people Shucks let's make a law to say only brown people,1,1,1,0,0,0,0,0,0,0,0
  that's so pretty I love the sky in the background and the purple highlights with the dull colors is great,0,0,0,0,1,1,0,0,0,0,0
  the Hunter in this way content and joyous in simple domestic bliss I cannot wait for word of who you truly are to ,0,0,0,0,0,1,1,0,1,0,0
  the Nword But I think all AfrAm are entitled to it we shouldn't take away from them the insult they have claimed back,1,0,1,0,0,0,0,0,1,0,0
  The point of voting for Trump to push all the pieces off the board game like an angry toddler Wreck everything for everybody,1,0,1,0,0,0,0,0,0,0,0
  the struggle is real Whoa I worry for the younger generation   _emoj_broken_heart_ ,0,0,0,0,0,0,0,1,1,0,0
  they happen I expect your thumbs were all over the place in glee interpreting my double negative,1,1,0,0,0,0,0,0,1,0,0
  they're both pretty awful when you look at them historically,1,0,1,0,0,0,0,0,0,0,0
  think shes afraid to fight Holly One can only imagine what goes through her head when she thinks of Cyborg ,0,0,0,1,0,0,0,0,0,0,0
  think shes afraid to fight Holly One can only imagine what goes through her head when she thinks of Cyborg terror,0,0,0,1,0,0,0,1,0,0,0
  this doesn't concern you OR your sister So show up if you want too lol,1,0,0,0,0,1,0,0,0,0,0
  this individual is clearly trying intimidate this LEO I see an issue here STOP CAUSING ISSUES by pushing limits,1,0,1,0,0,0,0,0,0,0,0
  This is about him being left off because they wanted to play a heavier game We needed his offense tho Amongst others,1,1,1,0,0,0,1,0,0,0,0
  this is too much hilarity for one day,0,0,0,0,0,1,1,0,0,0,0
  Trump presidencya dark age for the USA and the world He would most definitely take us to war Short amp Long term pain,1,0,1,0,0,0,0,1,1,0,0
  u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather ,0,0,1,0,0,0,0,0,0,0,0
  u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather bully,1,0,1,0,0,0,0,0,0,0,0
  u probably irritate the shit out of him always talking to him He could probably give shits about u lol   _emoj_rev_hand_with_middle_fing_extended_  _emoj_fitzpatrick_type_1_2_,1,0,1,0,0,1,0,0,0,0,0
  U seem b more happy abt the dvlpt Nything dat fails for Modi make u elated even  cost of de country,0,0,1,0,0,0,0,0,0,0,0
  unarmed blacks killed by white cops in That many die every month in Chicago wheres the ,0,0,0,1,0,0,0,0,0,0,0
  unarmed blacks killed by white cops in That many die every month in Chicago wheres the outrage,1,0,1,0,0,0,0,0,0,0,0
  USA was embarrassing to watch When was the last time you guys won a game  joke,1,0,1,0,0,0,0,0,0,0,0
  USA was embarrassing to watch When was the last time you guys won a game horrible joke,1,0,1,0,0,0,0,0,0,0,0
  Very nice show guys Now I have supported you I expect you cheering at my  on Oct 30th   _emoj_wink_   _emoj_sunglasses_   _emoj_thumbsup_ ,0,0,0,0,0,1,1,0,0,0,0
  Very rare an officer just shoots without regard They don't want that on their conscience incite ,1,0,0,0,0,0,0,0,0,0,0
  was right and you two have very similar stances against radical islamic terror Time to anoint the Orange one,0,0,0,1,0,0,0,0,0,0,0
  Watch out for ppl who have been filled w impotent rage over time  they can be led to do just about anything,1,0,0,0,0,0,0,1,0,0,0
  watching the jubilant scrum at the end of the day and remembering they're all still kids priceless,0,0,0,0,1,1,1,0,0,0,0
  We all seen it coming it's sad But her Instagram comments on her pics are funny Adapts fans blew it up   _emoj_joy_   _emoj_joy_   _emoj_joy_ ,0,0,0,0,0,1,0,0,0,0,0
  We are blaming of the fucking idiots who are putting the World in the middle of their tantrums You are one,1,0,1,0,0,0,0,0,0,0,0
  we sound like vampires saying we wanna sink our teeth into the TT lads and their talents   _emoj_joy_   _emoj_joy_   _emoj_joy_   _emoj_joy_   _emoj_joy_   _emoj_joy_ ,0,0,0,0,0,1,0,0,0,0,0
  We're glad to hear that everything is resolved If you need anything else please do not hesitate to reach out to us  TY,0,0,0,0,0,1,1,0,0,0,0
  well of courseProgress for the sake of progress must be discouraged The problem is the substance of the rhetoric,0,0,1,0,0,0,0,0,1,0,0
  well they should all be unhappy for the way they played  Right  ,1,0,1,0,0,0,0,0,1,0,0
  Whaaaat Oh hell no I was jealous because you got paid to fuck but this is a whole new level  love conflicted  _emoj_grimacing_ ,1,0,1,0,1,0,0,1,0,0,0
  Whaaaat Oh hell no I was jealous because you got paid to fuck but this is a whole new level anger love conflicted  _emoj_grimacing_ ,1,0,1,0,1,0,0,0,0,0,0
  whatever Sam is holding on your tee looks like it's got a droop on   _emoj_joy_ ,0,0,0,0,0,1,0,0,0,1,0
  which is why a leader who is encouraging his supporters to deselect is such a concern for many of us,0,0,1,0,0,0,0,0,0,0,0
  Which really sucks because typing on a mobile device is always horrible and I hate it,1,0,1,0,0,0,0,0,1,0,0
  with their faggy colors are nice' is ok too Even tho some might take offense because WORDS LOL,0,0,0,0,0,1,1,0,0,0,0
  worst possible decision I could have made when arriving in the UK Shocking service Poor coverage ,1,0,1,0,0,0,0,0,1,0,0
  worst possible decision I could have made when arriving in the UK Shocking service Poor coverage unhappy,1,0,1,1,0,0,0,0,1,0,0
  wow I just realized how much of a sexist pig I am I am truly sorry to anyone I offended,1,0,1,0,0,0,0,1,1,0,0
  wow not heard this in forever Random but great  xph,0,0,0,0,1,1,0,0,0,0,0
  wow not heard this in forever Random but great sting xph,0,0,0,0,0,1,0,0,0,0,0
  wrath of khan is one of the best movies of all time,0,1,0,0,0,1,1,0,0,0,1
  y'all had crackheads in the islands I don't know why I find that so interesting and shocking,0,0,0,0,0,0,0,0,0,1,0
  yeah I know it unless our offense can get something going That's a big if,0,1,1,0,0,0,0,1,0,1,0
  yeah if you want to become obese it is   _emoj_sweat_smile_  I can afford it so I don't think it's that serious haha,0,0,0,0,0,1,1,1,0,0,0
  yeah they figured that ornaments are way more wanted than spektar and desolate gear Well they thought right,0,1,0,0,0,0,1,0,0,0,0
  YES  Right  I mean I wish you hadn't been discouraged to see MikeandMolly because so many parallels really ,0,1,1,0,0,0,0,0,1,0,0
  you got hacked on your gaming channel grim by evil wood clowns yesterday September and September today,1,0,1,0,0,0,0,0,0,0,0
  you should force your neighbours to pay that  Those people have some nerve  outrage Victim,1,0,1,0,0,0,0,0,0,0,0
  you should force your neighbours to pay that  Those people have some nerve  Victim,1,0,1,0,0,0,0,0,0,0,0
  You two are TEN TIMES more interesting than those particular afternoon goofballs I could say worse ,1,0,0,0,1,1,0,0,0,0,1
  You two are TEN TIMES more interesting than those particular afternoon goofballs I could say worse umbrage,1,0,1,0,0,0,0,0,0,0,1
  you're welcome It's genuinely made me give my head a wobble and realise what's important in life ,0,0,0,0,0,1,1,0,0,1,1
  you're welcome It's genuinely made me give my head a wobble and realise what's important in life  smiling,0,0,0,0,1,1,1,0,0,0,0
  you're welcome wordgeek  Also good to put a face to the twitter feed even if it was only a cheery hello   _emoj_grinning_ ,0,1,0,0,0,1,1,0,0,0,0
 ' Want to have a spar' The prince smiles and reaches for his hilt and his icy eyes keep on Aaron a playful look in his eyes,0,0,0,0,0,1,0,0,0,0,0
 'Bed done floor will be done last curtains Ahah' She tried to sound all happy and cheery but she really wasn't,0,0,0,0,0,1,0,0,1,0,0
 'Congratulations your Free month has been activated' Then charges xa33480 the same month Absolutely furious   _emoj_rage_ ,1,0,0,0,0,0,0,0,0,0,0
 'Don't you know how nervous I was to see you',0,0,0,0,0,0,0,1,1,0,0
 'drunken patroons' make this whole situation much more jovial though,0,0,0,0,0,1,1,0,0,0,0
 'I know you trusted me' His words were soft as he ignored the anger and focused on the hurt beneath 'I know I screwed up' ,1,0,1,0,0,0,0,0,1,0,0
 'Just by getting lost I don't want to see you in my eyes' Hungary huffed and crossed her arms looking away angrily,1,0,0,0,0,0,0,0,0,0,0
 'Kylie you know me I won't take no for answer for this kind of things' he would smirk and start on the crust,1,0,0,0,0,1,1,0,0,0,0
 'Oh' Almost with odd cheerfulness Big Boss offers 'Muzzle flash blinding Accidental by the guy who became my best friend',1,0,1,0,0,1,1,0,0,0,0
 'Pleased to meet you You obviously know me' offers her hand to shake,0,0,0,0,1,1,0,0,0,0,0
 'shit' doesn't even begin to describe these fiery little demons straight from hell   _emoj_full_moon_with_face_   _emoj_new_moon_with_face_  ,1,0,1,0,0,0,0,0,0,0,0
 'Well it can go one of two ways You either get over it and accept it because it's not going to change or you mope about ,1,1,1,0,0,0,0,0,0,0,0
 A profoundly disappointing experience I have pay almost remedy a defect n the product  sold me terrible,1,0,1,0,0,0,0,0,1,0,0
 actually maybe we were supposed to die and my donation saved our lives ,0,0,0,0,0,0,0,1,1,1,0
 actually maybe we were supposed to die and my donation saved our lives optimism,0,0,0,0,0,0,1,0,0,0,0
 Actually wait I do the constant outrage thing gets on my wick sometimes and it happened to flick my annoyance today ,1,0,1,0,0,0,0,0,0,0,0
 after such a heavy days this has given much needed levity Thanks bro,0,0,0,0,0,1,0,0,0,0,0
 Agree B Marshall another concern would much rather he rested this game,0,0,0,1,0,0,0,0,0,0,0
 Ah but once I got it to work there was much rejoicing Lol thanks will get it to do taht now,0,0,0,0,0,1,1,0,0,0,0
 all chuck seasons she had that one bright spot with dan where she was allowed to be smart and kind and fashionable,0,0,0,0,0,1,1,0,0,0,1
 also madden isn't the funniest game to watch and if there isn't much happening it's boring,1,0,1,0,0,0,0,1,0,0,0
 also we are having riots and protests at alarming rate every time there's a person of color that is shot,1,0,1,1,0,0,0,0,1,0,0
 always unhappy and easily offended,1,0,0,0,0,0,0,0,0,0,0
 amen nothing personal mate just tired of all of the complaining from our fans it's Been a relentless tirade of misery,1,0,1,0,0,0,0,0,0,0,0
 Americans for HRC Now maybe as you see the world getting rid of terror to save their countries you'll get the  DEMS out,0,1,0,0,0,1,1,0,0,0,0
 and have social anxiety There is many awkward things wrong with me   _emoj_smile_ ,0,0,0,1,0,1,0,1,0,0,0
 And I hope when the police met him at the subway that they took him straight to jail   _emoj_confused_  ,0,0,0,1,0,0,0,0,0,0,0
 And I hope when the police met him at the subway that they took him straight to jail   _emoj_confused_  awful,0,0,1,1,0,0,0,0,1,0,0
 And who asked you to gate crash with your dumb idiosyncrasies when sober people are analyzing a situation  ,1,0,1,0,0,0,0,0,0,0,0
 Annoys me to about the Ortiz tribute too how would the Oriole fans and organization feel if Yanks did that to them awful,1,0,1,0,0,0,0,0,0,0,0
 any team in the world would be totally elated to get to have you on it XD,0,0,0,0,0,1,1,0,0,0,1
 any time a man who got paid to throw temper tantrums speaks up you gotta listen,1,0,1,0,0,0,0,0,0,0,0
 Anything is better than a Trump ramble He is awful Truly truly awful,1,0,1,0,0,0,0,0,0,0,0
 anyway I found a short scale today that was perfect for my purposes soft on the hands won't aggravate my nowchronic tendonitis,0,1,0,0,0,1,1,0,0,0,0
 apparently you are to contact me Sofas were meant to be delivered today Old ones gone Sitting on floor No sofas ,1,0,0,0,0,0,0,0,0,0,0
 apparently you are to contact me Sofas were meant to be delivered today Old ones gone Sitting on floor No sofas fuming,1,0,1,0,0,0,0,0,0,0,0
 appointment booked between today waited in all day and nobody showed up also requested a call back and never got one ,1,0,1,0,0,0,0,0,0,0,0
 appointment booked between today waited in all day and nobody showed up also requested a call back and never got one awful,1,0,1,0,0,0,0,0,0,0,0
 April 25th for me Keep up the good work sober prouder,0,0,0,0,0,1,1,0,0,0,1
 Are the prepurchased tickets being sent soon Coming to the Saturday evening show tickets are a no show panic hoys   _emoj_horse_   _emoj_unicorn_face_,0,0,0,1,0,0,0,0,0,0,0
 are you gonna do any kind of community raids when wrath of the machine drops,1,0,1,0,0,0,0,0,0,0,0
 are you guys still down When can we go up ,0,1,0,0,0,0,0,0,0,0,0
 are you guys still down When can we go up panic,0,0,0,1,0,0,0,0,0,0,0
 as a fact for levity movie theaters on Post actually did play the NA when I served was the best part of movies like TheHulk,0,1,0,0,0,1,1,0,0,0,0
 as always it was indeed a wonderful experience flying with you guys today bestinbusiness  happyme,0,0,0,0,0,1,1,0,0,0,0
