Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
As your own lives in order to complete our amazing life journey successfully it is there ,0,0,0,0,1,0,1,0,0,1,0
  don't get me started on town centre Used to go every week not been for months horrible,1,0,0,1,0,0,0,0,0,0,0
Hope I sleep  no nightmare of Bakewell tarts yuk  GBBO,0,0,0,1,0,0,0,0,0,0,0
will brawndo cure my depression  Idiocracytoday,0,0,0,0,0,0,0,0,1,0,0
Why is it that we rejoice at a birth and grieve at a funeral It is because we are not the person involved  u2015 Mark Twain,0,0,0,0,0,0,1,0,0,0,0
TheWordOfGOD taught preached correctly will ComfortTheAfflicted amp AfflictTheComfortable it will offend amp TellTheTruth AboutSin,0,0,0,0,1,0,1,0,0,0,0
india will take revenge  by making new movies like phantom and they will be like ghus_k_maren_ge this is how indian army take revenge,1,1,1,0,0,0,1,0,0,0,0
 what highlights  I would imagine you will only have seconds of highlights for the whole season so far  venkysout,0,1,0,0,0,0,0,0,0,0,0
I dislike people who get offended by the littlest shit ,1,0,1,0,0,0,0,0,0,0,0
 you look adorable awe,0,0,0,0,1,1,0,0,0,0,0
  awe miss y'all too,0,0,0,0,1,1,0,0,1,0,1
 sadly I don't think I'll see you on tour but have fun you're gonna rock   _emoj_tada_   _emoj_ok_hand_   _emoj_fitzpatrick_type_1_2_  _emoj_heart_  HotForMeTour,0,0,0,0,1,0,0,0,1,0,0
 I gave up KENDRICK LAMAR to eat barbecue with him ,0,1,0,0,1,0,1,0,0,0,0
  'so shines a good deed in a weary world' Roald Dahl Charlie and the Chocolate Factory,0,1,0,0,1,0,1,0,0,0,0
New play through tonight Pretty much a blind run Only played the game once and maybe got levels it Rage horror,1,0,1,1,0,0,0,0,0,0,0
F'n morons u23 SMFH can't just be lackadaisical,1,0,1,0,0,0,0,0,1,0,0
 ur road rage gives me anxiety,1,0,0,1,0,0,0,0,0,0,0
Rooney is yards off the pace in a League Cup game against Northampton Town Let that sink in for a moment MUFC,0,1,0,0,1,0,1,1,0,0,0
 brings back great memories of hilarity on SATURDAYNIGHTLIVE,0,0,0,0,1,1,0,0,0,0,0
  my god is  a full shilling Seriously you need a major rethink or no lab gove in your lifetime sad,0,0,0,0,0,0,0,1,1,0,0
significantly with a bitter smile 'let me,1,0,1,0,0,0,0,0,0,0,0
 just trying to go home tonight A run on 2nd and and a run on 3rd and That's what champs dosike losers terrible,1,0,1,0,0,0,0,1,0,0,0
 This is why I drink and watch You're the Worst as a way to cheer myself up,0,0,1,0,0,0,1,0,1,0,0
  these horrific situations will only get worse if trump is elected vote Hillary,0,0,0,1,0,0,0,0,0,0,0
 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end,0,0,0,0,1,0,0,0,0,0,0
Need advice on how to get out of this rut  needmotivation,0,1,0,0,0,0,1,0,0,0,1
in health we did a think about depression and now i feel like i have it,0,0,0,0,0,0,0,0,1,0,0
 It'll be easy to spot the parade of tiny weans in expensive jammies Really is hilarious,0,0,0,0,1,0,0,0,0,0,0
mattmilne76 Thank you for letting us know  Please do not hesitate to contact us in the future if our assistance is needed Thank you,0,1,0,0,1,0,1,0,0,0,0
Are there any horror sites that would be interested in my writing a guest articlereview Been really craving a literary outlet lately,0,1,0,1,0,0,0,0,0,0,1
Worry is a down payment on a problem you may never have'  Joyce Meyer motivation leadership ,0,0,0,0,1,0,1,0,0,0,0
Muscled man with huge heart is messing with my brain and heart lost confused,0,0,0,0,0,0,0,0,1,0,0
Follow this amazing Australian author  fiction  zombies angels demons vampires werewolves follow authorlove,0,1,0,0,1,1,1,0,0,0,1
   Trump says the refugee situation 'is not just about terrorism it's about quality of life' Take note,1,0,1,1,0,0,0,0,0,0,0
 I'm wearing all black tomorrow to mourn   _emoj_sob_   _emoj_broken_heart_ ,0,0,1,0,0,0,0,1,1,0,0
  I'm at and just decoded or more blues and not one was over where you getting your blues,0,1,0,0,0,0,0,0,0,0,0
 Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances,1,1,1,1,0,0,0,0,0,0,0
 THANK YOU FOR MY OBAMA CUT OUT I am elated that he's back home  _emoj_heart_eyes_ ,0,0,0,0,1,1,1,0,0,0,0
 laughs louder this time shaking my head That was really cheesy wasn't it,0,0,0,0,1,0,0,0,0,0,0
Whatt a trailerrrr    RanbirKapoor AishwaryaRaiBachchan i am COMPLETELY BLOWN  awestruck longingformore,0,1,0,0,1,0,1,0,0,1,1
  so badSlash prices or send them to refugee camps like team gear after they lose championships ,1,0,1,0,0,0,0,0,1,0,0
When my 4yo is gone I blast gothcore music She has anxiety amp I can't listen it around her bcuz it's 'too spooky' sigh momlife,0,0,0,1,0,0,0,0,1,0,0
It's pretty clear I can't stand  no tolerance for habitual liars Not a Trump fan either so what's a citizen to do ,1,0,1,0,0,0,0,0,1,0,0
 will showing off biceps scare you,0,0,0,1,0,0,0,0,0,0,0
 glee,0,0,0,0,1,0,0,0,0,0,0
Awake at 530am with a seriously bad throat   _emoj_weary_   _emoj_weary_   _emoj_weary_   _emoj_weary_   _emoj_mask_   _emoj_face_with_thermometer_ glands feel huuuuuuuge and I'm in uni soon grim,1,0,1,0,0,0,0,0,1,0,0
courage the cowardly dog is like american horror story for kids,0,0,0,1,0,0,0,0,0,0,0
This is awful,0,0,1,0,0,0,0,0,0,0,0
Gloriosa Bazigaga on Rwanda work 'I lost relatives in genocide but yrs of peacebuilding has given me optimism it's within our power',0,0,0,0,0,0,1,0,0,0,0
Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show glee,0,0,0,0,1,1,1,0,0,0,0
A smile doesn't always mean a person is happy  Sometimes it simply means they are strong enough to face their own problems ,0,0,0,0,1,0,1,0,1,0,0
 mhchat Childhood experiences inform adult relationships We have associative memories Not a question of ability to process ,0,1,0,0,0,0,0,0,1,0,0
Texans and Astros both shut out tonight Houston we're back to normal texans Astros sadness losers,0,0,0,0,0,0,0,0,1,0,0
 nick fury,1,0,1,0,0,0,0,0,0,0,0
and I'm up from a dream where I said something really retarded on twitter and it got like retweets nightmare,0,0,0,1,0,0,0,0,1,0,0
  don't get me started on town centre Used to go every week not been for months ,0,0,0,0,0,0,0,0,1,0,0
The race advances only by the extra achievements of the individual You are the individual Charles Towne   inspire,0,0,0,0,1,0,1,0,0,0,0
 both scrap ll the rage instead,1,0,0,0,0,0,0,0,0,0,0
Just told me wife there was a chance it would be Sydney teams in AFL grand final Her response 'there's two SYDNEY AFL teams' serious,0,1,1,0,0,0,1,0,0,1,0
I think they may be offended,0,1,0,0,0,0,0,0,0,0,0
 wow I'm just really sadden by that Terrible,0,0,1,0,0,0,0,0,1,0,0
I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to,1,0,1,0,0,0,0,1,0,0,0
I hate that a black lady is painting herself white on the internet for laughs and likes  BadForm DidntLaugh,1,0,1,0,0,0,0,0,1,0,0
can't believe Mint fest is two days away and i hate my outfit   _emoj_weary_   _emoj_weary_   _emoj_see_no_evil_  nightmare,1,0,1,1,0,0,0,0,1,0,0
Urgent need to get a new job The constant gloom of my current one is getting a bit ridiculous now,0,1,0,0,0,0,0,1,1,0,0
Glasgow Girls' is a real tonic an eclectic range of songs barbed humour and eloquence in its fiery rage against injustice,1,1,1,1,1,0,1,0,0,0,0
Eat my ass' is no longer an insult,1,0,1,0,0,0,0,0,1,0,0
These girls who are playful and childlike seem to have such lovely relationships Can't imagine them having serious convos but it's cute    _emoj_heart_eyes_   _emoj_heart_eyes_ ,0,0,0,0,1,1,0,0,0,0,0
It's not that the man did not know how to juggle he just didn't have the balls to do it  funny pun punny lol ,0,0,0,0,1,0,1,0,0,0,0
So is texting a guy 'I'm ready for sex now' considered flirting' ,0,1,0,0,0,0,0,0,0,0,1
Retweeted GunnySmith93   Days like today I am happy to be alive blessed ,0,0,0,0,1,0,1,0,0,0,0
I'm absolutely in love with Laurie Hernandez she's so adorable and is always so cheerful,0,0,0,0,1,1,0,0,0,0,0
Impractical Jokerspractically genius    good4thesoul ImpracticalJokers bingewatching,0,0,0,0,1,0,1,0,0,0,0
  car rental you have made realize why I always use   What a  disgusted,1,0,1,0,0,0,0,0,1,0,0
Why is it so windy So glad I didn't ride my bike fear wind,0,0,0,1,1,0,0,0,0,1,0
The point of living and being an optimist is to be foolish enough to believe the best is yet to come'  Peter Ustinov optimism quote,0,0,0,0,0,0,1,0,0,0,0
  Quite the response of retaliation from Weiner in getting revenge on Huma amp Hillary 'clam digging' AllScumbags,1,0,1,0,0,0,0,0,0,0,0
My ukulele bag has fallen apart   _emoj_neutral_face_  WELLL AT LEAST my life hasn't yet Joys  quote  problemsolving behappy,0,0,0,0,1,0,1,0,0,0,0
Brb going start killing random white people going about their normal days Don't worry though i'm white so they will safely apprehend me,1,1,1,0,0,0,0,0,1,0,0
 mentions his high schoolaged daughters 'should be a joyous occasion' when they go to college not bring 'fear' 'trepidation',0,0,0,1,1,0,1,0,0,0,0
When u only talk me or ask me 'how r things' just get say something u want 4give me if I'm not elated start a conversation with u,1,0,1,0,1,0,0,0,0,0,0
  they're both pretty awful when you look at them historically,1,0,1,0,0,0,0,0,0,0,0
 aaa Cam animated that so proud of our boy,0,0,0,0,1,0,1,0,0,0,0
Having a terrific Tuesday Crush it today with the Power of Treat your internet like Pizza D  PowerOf4,0,0,0,0,0,0,0,0,0,0,0
Watch this amazing lively broadcast by  lively musically,0,1,0,0,1,0,1,0,0,0,0
broken policy' blasio ltgt trump giuliani 'broken windows' all part of 'pecking order' bully politics america RESIST motto,1,0,1,0,0,0,0,0,0,0,0
Mate the thing I get excited about in my profession are mad A client said she opened her bowels I'm rejoicing,0,0,0,0,1,0,0,0,0,0,0
 'Don't you know how nervous I was to see you',0,0,0,1,0,0,0,1,1,0,0
 Worst than going to the morgue to do a positive ID horrible Reuters,1,0,1,1,0,0,0,0,0,0,0
 This is an ongoing affliction for me and the only cure is more Shiro,0,1,1,0,0,0,1,0,1,0,0
jstor's lingua obscura articles are always such a delight,0,0,0,0,1,1,1,0,0,0,1
Feel the wrath of my airdropped pamphlets,0,0,0,0,1,0,1,0,0,0,0
 that is one thing but attacking and hating is worse  that makes us just like the angry vengeful behavior we detest,1,0,1,0,0,0,0,0,0,0,0
 wow  your right they do need helpso what I'm getting from the Laureliver fandom and bitter comic fandom and,0,0,1,0,0,0,0,0,1,0,0
 Good optimism sir ,0,0,0,0,1,0,1,0,0,0,0
I'm such a shy girl  _emoj_face_with_rolling_eyes_,0,0,0,0,0,0,0,0,1,0,0
PASTOR  FEET away from shooting victim during protest says he is skeptical of official story  CharlotteProtest CharlotteRiot,0,1,0,1,0,0,0,0,0,0,0
What we fear doing most is usually what we most need to do' Tim Ferriss inspiring inspired motivation fear success hustle,0,0,0,1,1,0,1,0,0,0,0
 OMG that's such a beautiful quote  amwriting,0,0,0,0,1,0,1,0,0,1,0
Some of these fb comments andor tweets should make some people realize why black Americans feel the way they do   _emoj_flushed_  terrible,1,0,1,1,0,0,0,0,1,0,0
mmmm i'm kinda sad i hope i can shake this before school,0,0,0,0,0,0,0,1,1,0,0
Every day I think my house   _emoj_house_with_garden_  is burning   _emoj_fire_  but it's always just my neighbor burning their toast   _emoj_mask_   _emoj_rage_   _emoj_bread_ ,0,0,0,1,1,0,0,0,0,0,0
In  fact  sometimes i don't get furious at people who wrong me but   i get  furious at  myself  for being  a  fool,1,0,1,0,0,0,0,0,0,0,0
 happy birthday to the most beautiful cheerful sister ever llnp   _emoj_heart__emoj_heart_   _emoj_heavy_heart_exclamation_mark_ornament_   _emoj_tada_ ,0,0,0,0,1,1,1,0,0,0,0
now playing yung fav song ni chavs sober   _emoj_joy_ ,0,0,0,0,1,0,1,0,1,0,0
 nothappy and still charging the fullprice   _emoj_rage_   _emoj_rage_  fuming some your bestrides   _emoj_flushed_   _emoj_flushed_ ,1,0,1,0,0,0,0,0,0,0,0
Everyone is raging,1,0,1,0,0,0,0,0,0,0,0
Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison anger,1,0,1,0,0,0,0,0,0,0,0
  the refs are in GT's favor tonight ,0,0,0,0,1,0,0,0,0,0,0
NL's top bureaucrat is a director of a group formed to oppose NL's top megaproject nlpoli  never dull,0,0,1,0,0,0,0,0,1,0,0
Watch this amazing lively broadcast by   musically,0,0,0,0,1,1,0,0,0,0,1
No one wants to win the wild card because you have to play the Cubs on the road  sadness,0,0,0,0,0,0,0,1,1,0,0
  Amal Clooney should try to prosecute  Bush Blair for war crimes that turned our World upside downampcreated terrorism,1,0,1,1,0,0,0,0,0,0,0
Danish pastriesoh know my nightmare Old boots is a good description GBBO,0,1,0,1,0,0,0,1,0,0,0
  watching the jubilant scrum at the end of the day and remembering they're all still kids priceless,0,0,0,0,1,1,1,0,0,0,0
 stop the presses  saidproposed something racist shocking,1,0,1,0,0,0,0,0,0,1,0
  Isn't OBrien supposed to be some sort of offensive genius ,1,1,1,0,0,0,0,1,0,0,0
Good morning chirpy SpringEquinox and your pensive sister AutumnEquinox A perfect day however it is expressed   _emoj_rose_   _emoj_maple_leaf_   _emoj_first_quarter_moon_   _emoj_yin_yang_  ufe0f theBeautyofBalance,0,0,0,0,1,1,0,0,0,0,0
The difference between someone's selfies when they're happy vs unhappy is absolutely amazing,0,0,0,0,1,0,1,0,0,1,0
 do we think the swallows and swifts have gone Photo'd nights ago not seen since sad Autumn,0,0,0,0,0,0,0,1,1,0,0
Does Bret have a point Cena Balor sting,0,1,0,0,0,0,0,0,0,0,0
I told my chiropractor 'I'm here for a good time not a long time' when he questioned my habits and yet again I have unnerved a doctor,0,0,0,0,0,0,1,0,0,0,0
Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much    _emoj_heart_  ufe0f,0,0,0,0,1,1,0,0,0,0,0
Wish I could convince the rest of my children to go to their fucking preschool and elementary schools with fear of gun violence,1,0,1,1,0,0,0,0,1,0,0
 I will beat you  Always thought id be gryffindor so this is a whole new world for me   _emoj_fearful_   _emoj_fearful_   _emoj_fearful_  excited ,0,0,0,0,1,0,1,0,0,0,0
 you came in at silly o'clock and woke me up that's what happened wasted fuming,1,0,1,0,0,0,0,0,0,0,0
Theyve substituted the hood for a badge and gun' Public opinion is indictment of Charlotte police dark sadtimes america race,1,0,1,0,0,0,0,1,1,0,0
  the gleesome threesome,0,0,0,0,1,0,0,0,0,0,0
 Just my attempt at levity   _emoj_wink_ ,1,0,1,0,1,0,0,0,0,0,0
 That's awesome  ps ok what are the odds of that swapping neighborhoods hilarious,0,0,0,0,1,0,1,0,0,0,0
 I think you should do Get the fashion police involved shocking,1,0,1,0,0,0,0,0,0,1,0
Congress attended by midterm liveliness differently constraints qmiv,0,1,0,0,0,0,0,0,0,1,0
Wishing i was rich so i didnt have to get up this morning poor sleepy  sad needsmoresleep,0,0,0,0,0,0,0,1,1,0,0
 relentless echo chamber  negative comments with lots of reverb Typical bully behavior,1,0,1,0,0,0,0,0,0,0,0
 Thank you for follow and its a good website you have and cheering with no hassle,0,0,0,0,1,0,0,0,0,0,1
Gas prices are hilarious Cause they're simultaneously super subsidised and taxed,1,0,1,0,1,0,1,0,0,0,0
  wow that looks bright,0,0,0,0,1,0,1,0,0,0,0
induction day tomorrow for pizza express nervous,0,0,0,1,0,0,0,0,0,0,0
 people have so much negativity filled inside them but im always happy that in such a gloomy world someone like u exists Namjoon,0,0,0,0,1,1,0,0,0,0,0
When something makes you excited terrified thrilled nervous elated amp like you've been kicked in the guts all at once Need word for that,0,1,0,1,1,0,0,0,0,0,0
Rojo is shockingabsolutely shocking ,1,0,0,0,0,0,0,0,1,1,0
Honestly don't give af who wins out of us and pine I'm just worried about getting drunk Saturday night  _emoj_joy_ ,0,0,0,1,1,0,1,1,0,0,0
 that's not easy to blow up the LT on a run play He created the seam for Sua to burst through,0,0,0,0,1,0,0,0,0,0,0
  But I decided to be a bit lackadaisical about getting dressed to get groceries,0,0,0,0,1,0,0,1,0,0,0
 optimism is he'll lose that's actually a compromise P,0,1,0,0,0,0,1,0,0,0,0
  'It's alright' She said cheerfully trying to make the moment fun,0,0,0,0,1,0,0,0,0,0,0
 it's Cannot DM you as we don't follow each other Not such a delight party fail letdown,1,0,0,0,0,0,0,0,1,0,0
 they might get Donal xf3g sure They won't have him in cork as he's to fiery for dopey frank amp his cult,1,0,0,0,0,0,0,0,0,0,0
